Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
16,2,1.72,102710,23260,2707,1239.5,62780,160.5,18.14,656,2.22,30.64,33.5,11.67,4.18,9.72,3.6,0.89,1.134
16,3,1.89,103780,23400,2714,1265,63320,159.9,18.73,668,2.2,31.63,34.41,11.58,4.14,9.73,3.53,0.832,1.115
16,4,2.13,103260,23150,2672,1265.2,62410,158.4,18.48,678,2.18,30.78,31.93,11.56,4.06,9.44,3.24,0.79,1.111
16,5,1.64,103500,23400,2726,1252.5,63430,160.3,17.92,658,2.16,31.15,33.9,10.85,4.07,9.72,3.06,0.922,1.147
17,1,1.88,102890,23170,2688,1247.1,62790,159.8,18.41,654,2.09,30.62,32.25,10.96,4.09,9.55,3.33,0.875,1.109
17,2,2.15,103910,23280,2699,1264.4,63360,162.5,18.48,655,2.16,30.75,32.53,11.39,3.99,9.59,3.43,0.864,1.071
17,3,1.81,101120,23460,2783,1239.3,64840,166.1,18.16,660,2.06,31.41,32.78,11.7,4.18,9.4,3.45,0.91,1.12
17,4,2.05,102920,23410,2741,1263,63210,154,18.46,667,2.18,31.39,31.35,11.29,4.14,9.46,3.58,0.875,1.056
17,5,1.57,103160,23340,2739,1254.6,63270,155,18.43,666,2.08,31.17,32.04,11.19,4.23,9.6,3.41,0.947,1.085
18,1,1.59,100880,23470,2770,1235.6,64430,163.9,17.98,661,2.24,31.42,35.26,10.74,4.41,9.58,3.49,1.01,1.067
18,2,1.57,101050,23400,2779,1236.6,64720,155.5,18.55,671,2.19,30.83,34.73,11.92,4.2,9.54,3.6,0.982,1.102
18,3,1.62,103000,23230,2718,1263,63060,154.9,18.25,655,2.21,30.47,33.9,11.34,4.23,9.62,3.51,0.85,1.159
18,4,1.92,103050,23240,2657,1250.7,62320,162.6,18.21,664,2.03,31.11,35.84,11.03,4.19,9.85,3.6,0.99,1.111
18,5,1.52,102580,22840,2670,1249.1,62740,165.6,18.08,648,2.19,30.67,34.47,10.87,4.07,9.51,3.55,0.807,1.115
19,1,1.32,100680,23260,2740,1228.8,63900,160.3,18.38,655,2.12,31.1,34.71,10.52,4.36,9.61,3.5,0.898,1.123
19,2,1.62,100880,23380,2756,1232,64130,163.7,18.43,657,2.05,31.17,34.68,11.12,4.27,9.42,3.66,0.918,1.019
19,3,1.61,101350,23320,2759,1234.3,64050,161.9,18.16,663,2.08,31.28,35.61,11.73,4.27,9.65,3.72,1.04,1.154
19,4,1.53,101230,23410,2751,1231,63880,158,18.25,648,2.02,30.99,34.05,11.48,4.14,9.69,3.42,0.958,1.09
